{'systime': '10:30:00', 'ltime': '无', 'code': 'A', 'number': '0', 'price': '100', 'bidinfo': '上半场'}
{'hprice': '72900', 'systime': '11:14:28', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:14:28', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:14:29', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:14:29', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:14:30', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:14:30', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:14:31', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:14:31', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:14:32', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:14:32', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:14:33', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:14:33', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:14:34', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:14:34', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:14:35', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:14:35', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:14:36', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:14:36', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:14:37', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:14:37', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:14:38', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:14:38', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:14:39', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:14:39', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:14:40', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:14:40', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:14:41', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:14:41', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:14:42', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:14:42', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:14:43', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:14:43', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:14:44', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:14:44', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:14:45', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:14:45', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:14:46', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:14:46', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:14:47', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:14:47', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:14:48', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:14:48', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:14:49', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:14:49', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:14:50', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:14:50', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:14:51', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:14:51', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:14:52', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:14:52', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:14:53', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:14:53', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:14:54', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:14:54', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:14:55', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:14:55', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:14:56', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:14:56', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:14:57', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:14:57', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:14:58', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:14:58', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:14:59', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:14:59', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:00', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:00', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:01', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:01', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:02', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:02', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:03', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:03', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:04', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:04', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:05', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:05', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:06', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:06', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:07', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:07', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:08', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:08', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:09', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:09', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:10', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:10', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:11', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:11', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:12', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:12', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:13', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:13', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:14', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:14', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:15', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:15', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:16', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:16', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:17', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:17', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:18', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:18', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:19', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:19', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:20', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:20', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:21', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:21', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:22', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:22', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:23', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:23', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:24', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:24', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:25', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:25', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:26', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:26', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:27', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:27', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:28', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:28', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:29', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:29', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:30', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:30', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:31', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:31', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:32', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:32', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:33', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:33', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:34', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:34', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:35', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:35', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:36', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:36', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:37', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:37', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:38', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:38', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:39', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:39', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:40', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:40', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:41', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:41', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:42', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:42', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:43', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:43', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:44', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:44', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:45', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:45', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:46', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:46', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:47', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:47', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:48', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:48', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:49', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:49', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:50', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:50', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:51', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:51', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:52', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:52', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:53', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:53', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:54', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:54', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:55', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:55', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:56', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:56', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:57', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:57', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:58', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:58', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:15:59', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:00', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:00', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:01', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:01', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:02', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:02', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:02', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:03', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:03', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:04', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:04', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:05', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:05', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:06', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:06', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:07', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:07', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:08', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:08', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:09', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:09', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:10', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:10', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:11', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:11', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:12', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:12', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:13', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
