{'price': '100', 'code': 'A', 'systime': '10:30:00', 'bidinfo': '上半场', 'ltime': '无', 'number': '0'}
{'price': '72600', 'code': 'B', 'systime': '11:16:02', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:03', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:03', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:04', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:05', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:05', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:06', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:06', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:07', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:07', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:08', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:08', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:09', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:09', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:10', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:10', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:11', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:11', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:12', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:12', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:13', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:13', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:14', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:14', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:15', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:15', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:16', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:16', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:17', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:17', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:18', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:18', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:19', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:19', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:20', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:20', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:21', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:21', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:22', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:22', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:23', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:23', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:24', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:24', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:25', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:25', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:26', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:26', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:27', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:27', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:28', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:28', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:29', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:29', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:30', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:30', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:31', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:31', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:32', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:32', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:33', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:33', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:34', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:34', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:35', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:35', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:36', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:36', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:37', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:37', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:38', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:38', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:39', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:39', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:40', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:40', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:41', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:41', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:42', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:42', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:43', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:43', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:44', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:44', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:45', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:45', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:46', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:46', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:47', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:47', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:48', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:48', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:49', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:49', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:50', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:50', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:51', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:51', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:52', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:52', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:53', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:53', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:54', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:54', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:55', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:55', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:56', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:56', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:57', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:57', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:58', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:58', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:59', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:16:59', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:00', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:00', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:01', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:01', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:02', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:02', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:03', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:03', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:04', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:04', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:05', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:05', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:06', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:06', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:07', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:07', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:08', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:08', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:09', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:09', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:10', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:10', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:11', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:11', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:12', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:12', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:13', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:13', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:14', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:14', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:15', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:15', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:16', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:16', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:17', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:17', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:18', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:18', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:19', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:19', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:20', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:20', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:21', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:21', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:22', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:22', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:23', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:23', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:24', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:24', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:25', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:25', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:26', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:26', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:27', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:27', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:28', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:28', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:29', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:29', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:30', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:30', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:31', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:31', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:32', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:32', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:33', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:33', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:34', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:34', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:35', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:35', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:36', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:36', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:37', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:37', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:38', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:38', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:39', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:39', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:40', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:40', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:41', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:41', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:42', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:42', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:43', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:43', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:44', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:44', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:45', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:45', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:46', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:46', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:47', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:47', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:48', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
